FN	FACID	FASAT	FAMS	FAPU	FAPUN3	FAPUN6	F4D0	F6D0	F7D0	F8D0	F10D0	F12D0	F13D0	F14D0	F15D0	F15D0AI	F16D0	F16D0I	F17D0	F17D0AI	F18D0	F20D0	F22D0	F24D0	F10D1	F14D1	F15D1	F16D1	F17D1	F18D1	F18D1CN9	F18D1CN7	F20D1	F22D1	F24D1	F16D2	F16D3	F16D4	F18D2N6	F18D3N3	F18D3N6	F18D4N3	F20D2N6	F20D3N3	F20D3N6	F20D4N3	F20D4N6	F20D5N3	F21D5N3	F22D2	F22D4N6	F22D5N3	F22D5N6	F22D6N3	FAUN	NoticeFA		
11282	25.96	14.26	10.53	1.18	0.45	0.73	-	-	-	-	73	100	-	1300	200	-	6200	-	420	-	5900	47	0	0	0	53	0	380	160	9800	9600	250	82	0	0	0	0	0	700	380	0	0	0	-	0	0	33	22	0	0	0	50	0	0	-	別名： ひつじ <br>試料： ニュージーランド及びオーストラリア産		
11246	4.15	2.06	1.81	0.29	0.10	0.19	-	-	-	-	6	7	-	120	23	-	970	-	60	-	860	12	1	1	Tr	5	0	60	25	1700	1700	44	5	1	1	0	0	0	150	58	0	0	1	-	4	1	35	14	0	0	2	18	1	5	420	別名： ひつじ<br>試料： ニュージーランド及びオーストラリア産<br>筋間脂肪： 6.4 ％		
11203	9.82	4.91	4.39	0.52	0.18	0.34	-	-	-	-	17	35	-	430	73	-	2300	-	150	-	1900	14	0	0	0	17	0	160	71	4100	4000	95	39	0	0	0	0	0	280	130	0	0	7	-	5	0	36	19	0	0	0	30	9	0	-	別名： ひつじ <br>試料： ニュージーランド及びオーストラリア産		
11283	17.59	9.19	7.45	0.95	0.36	0.59	-	-	-	-	33	60	-	730	140	-	4000	-	270	-	3900	29	0	0	0	27	0	240	110	7000	6800	170	72	0	0	0	0	0	530	270	0	0	0	-	11	0	50	31	0	0	0	46	0	15	-	別名： ひつじ <br>試料： ニュージーランド及びオーストラリア産		
11179	3.28	1.32	1.38	0.58	0.13	0.45	-	-	-	-	3	4	-	57	14	-	670	-	34	-	520	6	6	3	0	2	0	52	18	1300	-	-	17	2	2	0	0	0	420	74	1	0	3	-	3	2	16	13	0	0	Tr	14	3	30	-	マトンに、つなぎとして魚肉を混合したもの		
11204	0.91	0.38	0.35	0.18	0.05	0.14	-	-	-	-	1	2	-	21	5	-	170	-	12	-	160	3	1	0	0	9	0	15	8	320	-	-	2	0	0	0	0	0	94	17	0	0	4	-	4	0	35	11	0	0	2	17	0	2	-			
11207	11.38	2.93	3.85	4.60	0.24	4.36	-	-	-	-	0	0	-	76	14	-	2000	-	28	-	750	18	0	0	0	17	0	360	12	3400	-	-	22	0	0	0	0	0	4200	190	0	0	18	-	12	0	130	0	0	0	16	20	0	31	-			
11239	46.36	18.31	27.44	0.61	0	0.61	-	-	-	-	0	0	-	280	0	-	11000	-	0	-	7000	60	0	0	0	0	0	1000	0	26000	-	-	190	0	0	0	0	0	400	0	0	0	0	-	0	0	210	0	0	0	0	0	0	0	-	試料： 調味料無添加品		
11208	2.10	0.70	0.86	0.55	0.03	0.52	-	-	-	-	0	0	-	10	2	-	460	-	3	-	220	3	0	0	0	12	0	44	0	790	-	-	8	0	0	0	0	0	310	8	0	0	9	-	5	0	170	2	0	0	30	10	0	9	-	試料： 冷凍品<br>皮下脂肪を除いたもの		
11205	27.00	8.02	13.32	5.66	0.32	5.35	-	-	-	-	0	0	-	140	16	-	6200	-	32	-	1700	18	0	0	0	18	0	870	23	12000	-	-	120	0	0	0	0	0	5200	300	0	0	29	-	35	0	130	0	0	0	0	18	0	0	-	試料： 冷凍品		
11206	17.42	4.94	7.81	4.67	0.30	4.37	-	-	-	-	0	Tr	-	98	14	-	3900	-	20	-	860	26	1	0	0	11	0	440	10	7200	7100	180	94	12	0	0	0	0	4100	280	0	0	48	-	35	0	120	1	0	0	54	19	5	2	-	皮及び皮下脂肪： 40.4 %		
11247	1.41	0.46	0.50	0.44	0.03	0.42	-	-	-	-	0	Tr	-	6	2	-	310	-	2	-	140	3	1	0	0	1	0	26	1	470	440	22	7	1	0	0	0	0	300	15	0	0	10	-	7	0	74	2	0	0	17	7	9	3	-	皮下脂肪を除いたもの		
11284	41.03	11.55	18.58	10.90	0.71	10.20	-	-	-	-	0	0	-	230	32	-	9300	-	47	-	1900	59	0	0	0	26	0	1000	24	17000	17000	420	220	28	0	0	0	0	9700	670	0	0	100	-	76	0	190	0	0	0	110	36	0	0	-	皮下脂肪を含んだもの		
11209	0.75	0.28	0.26	0.22	0.03	0.19	-	-	-	-	0	0	-	5	1	-	160	-	2	-	110	1	0	0	0	5	0	24	0	230	-	-	3	0	0	0	0	0	130	4	0	0	2	-	2	0	50	1	0	0	5	6	0	18	-	試料： 冷凍品<br>皮下脂肪を除いたもの		
11210	0.42	0.15	0.13	0.15	0.04	0.11	-	-	-	-	0	0	-	3	1	-	88	-	1	-	52	0	0	0	0	4	0	8	Tr	110	-	-	2	0	0	0	0	0	85	5	0	0	3	-	3	0	19	5	0	0	3	7	0	18	-	皮下脂肪を除いたもの		
11211	4.38	1.84	1.53	1.01	0.20	0.81	-	-	-	-	12	15	-	43	2	-	1300	-	4	-	490	14	4	0	0	11	0	150	0	1300	-	-	16	0	0	0	0	0	670	28	0	0	6	-	6	0	110	0	0	0	16	9	0	160	-	試料： 冷凍品<br>くちばし、内臓及び足先を除いたもの		
11212	9.20	2.06	4.80	2.34	0.09	2.25	-	-	-	-	0	4	-	71	11	-	1600	-	19	-	400	5	0	0	0	15	0	340	17	4400	-	-	34	0	0	0	0	0	2100	71	0	0	10	-	8	0	68	0	0	0	12	5	0	17	-	廃棄部位： 骨		
11213	15.76	5.19	8.20	2.37	0.11	2.26	-	-	-	-	0	Tr	-	140	16	-	4000	-	28	-	990	10	0	0	0	39	0	990	24	7100	-	-	72	0	0	0	0	1	2100	99	0	0	27	-	21	0	67	0	0	0	4	2	0	6	-	皮及び皮下脂肪： 32.8 %<br>皮なし肉と皮から計算		
11214	1.44	0.40	0.62	0.42	0.02	0.40	-	-	-	-	0	1	-	9	2	-	270	-	3	-	110	1	0	0	0	7	0	30	2	580	-	-	5	0	0	0	0	1	340	10	0	0	3	-	3	0	49	0	0	0	6	3	0	9	-	皮下脂肪を除いたもの		
11215	17.45	5.67	9.00	2.78	0.12	2.66	-	-	-	-	0	1	-	150	18	-	4300	-	31	-	1100	11	0	0	0	40	0	1000	26	7800	-	-	76	0	0	0	0	0	2500	110	0	0	28	-	21	0	81	0	0	0	6	2	0	6	-	皮及び皮下脂肪： 30.6 %<br>皮なし肉と皮から計算		
11216	3.97	0.99	1.86	1.13	0.04	1.09	-	-	-	-	0	2	-	26	4	-	680	-	9	-	270	4	0	0	0	8	0	110	6	1700	-	-	18	0	0	0	0	0	1000	29	0	0	6	-	5	0	68	0	0	0	9	3	0	8	-	皮下脂肪を除いたもの		
11217	0.72	0.23	0.27	0.22	0.01	0.21	-	-	-	-	0	0	-	5	1	-	150	-	2	-	66	1	0	0	0	6	0	10	1	250	-	-	3	0	0	0	0	1	160	4	0	0	2	-	3	0	39	0	0	0	6	2	0	8	-	廃棄部位： すじ		
11218	13.11	3.98	7.13	1.99	0.16	1.84	-	-	-	-	0	11	-	100	13	-	3100	-	17	-	750	8	0	0	0	29	0	830	22	6200	-	-	63	0	0	0	0	0	1700	120	0	3	27	-	27	0	69	6	1	0	17	13	4	11	-	別名：ブロイラー<br>廃棄部位： 骨<br>手羽先： 44.5 %、手羽元： 55.5 %<br>手羽先と手羽元から計算		
11285	15.05	4.40	8.32	2.33	0.18	2.14	-	-	-	-	0	13	-	110	15	-	3400	-	20	-	810	8	0	0	0	37	0	1000	26	7100	6800	350	73	0	0	0	0	0	2000	150	0	6	32	-	31	0	81	7	0	0	21	15	5	10	-	別名：ブロイラー<br>廃棄部位： 骨		
11286	11.55	3.64	6.18	1.73	0.14	1.59	-	-	-	-	0	9	-	88	11	-	2800	-	15	-	710	7	0	0	0	23	0	670	19	5400	-	-	54	0	0	0	0	0	1500	100	0	0	23	-	23	0	60	6	3	0	15	12	4	11	-	別名：ブロイラー<br>廃棄部位： 骨		
11219	5.23	1.53	2.67	1.03	0.11	0.92	-	-	-	-	0	5	-	42	7	-	1100	-	11	-	320	4	0	0	0	10	0	240	9	2400	2300	120	27	1	0	0	0	0	850	76	0	3	12	-	12	0	35	5	0	0	9	10	3	16	-	別名：ブロイラー<br>皮及び皮下脂肪： 9.0 %		
11287	7.98	2.33	3.97	1.69	0.18	1.50	-	-	-	-	0	7	-	64	11	-	1700	-	23	-	500	6	0	0	0	14	0	340	14	3600	3400	190	41	2	0	0	0	0	1400	120	0	0	21	-	20	0	69	10	0	0	17	19	4	30	-	別名：ブロイラー		
11220	1.55	0.45	0.74	0.37	0.05	0.32	-	-	-	-	0	1	-	11	2	-	330	-	3	-	110	1	0	0	0	2	0	60	2	660	630	39	8	0	0	0	0	0	270	24	0	1	6	-	6	0	27	3	0	0	7	8	2	12	-	別名：ブロイラー<br>皮下脂肪を除いたもの		
11288	2.65	0.78	1.22	0.65	0.08	0.56	-	-	-	-	0	1	-	18	3	-	560	-	5	-	190	2	0	0	0	4	0	99	4	1100	1000	67	14	0	0	0	0	0	460	39	0	0	12	-	13	0	58	6	0	0	14	15	3	23	-	別名：ブロイラー<br>皮下脂肪を除いたもの		
11221	12.93	4.37	6.71	1.85	0.09	1.76	-	-	-	-	0	1	-	110	13	-	3300	-	22	-	870	8	0	0	0	29	0	840	19	5800	-	-	58	0	0	0	0	0	1600	73	0	0	26	-	21	0	79	1	0	0	12	6	3	7	-	別名：ブロイラー<br>皮及び皮下脂肪： 21.2 %		
11223	13.57	4.43	7.24	1.90	0.09	1.81	-	-	-	-	0	1	-	110	12	-	3500	-	20	-	800	7	0	0	0	33	0	1000	19	6100	-	-	53	0	0	0	0	0	1700	75	0	0	24	-	21	0	73	2	0	0	12	6	4	6	-	別名：ブロイラー		
11222	12.16	4.02	6.41	1.73	0.08	1.65	-	-	-	-	0	1	-	99	11	-	3100	-	18	-	750	6	0	0	0	30	0	880	17	5400	-	-	49	0	0	0	0	0	1500	67	0	0	24	-	21	0	75	2	0	0	13	6	5	6	-	別名：ブロイラー		
11289	16.47	3.26	9.54	3.67	0.70	2.97	-	-	-	-	0	7	-	69	13	-	2300	-	18	-	720	54	29	14	0	16	0	440	23	8900	8500	430	140	0	13	0	0	0	2800	680	0	0	25	-	21	0	87	0	0	0	22	14	0	10	-	別名：ブロイラー<br>揚げ油： なたね油		
11224	4.14	1.38	2.06	0.71	0.04	0.67	-	-	-	-	0	2	-	32	4	-	1000	-	8	-	320	3	0	0	0	8	0	250	6	1800	-	-	22	0	0	0	0	0	520	18	0	0	15	-	14	0	89	2	0	0	20	10	5	11	-	別名：ブロイラー<br>皮下脂肪を除いたもの		
11226	4.03	1.36	1.98	0.69	0.04	0.65	-	-	-	-	0	2	-	30	4	-	980	-	7	-	330	3	0	0	0	7	0	230	6	1700	-	-	20	0	0	0	0	0	520	18	0	0	15	-	13	0	78	2	0	0	18	9	4	10	-	別名：ブロイラー<br>皮下脂肪を除いたもの		
11225	4.30	1.41	2.14	0.75	0.04	0.71	-	-	-	-	0	2	-	34	5	-	1000	-	9	-	350	3	0	0	0	8	0	240	8	1900	-	-	23	0	0	0	0	0	570	19	0	0	17	-	14	0	86	2	0	0	20	9	5	11	-	別名：ブロイラー<br>皮下脂肪を除いたもの		
11290	10.08	1.62	5.89	2.58	0.59	1.99	-	-	-	-	0	3	-	30	7	-	1100	-	9	-	400	41	22	11	0	7	0	190	14	5600	-	-	93	4	11	0	0	0	1800	560	0	0	17	-	17	0	79	3	0	0	21	12	5	10	-	別名：ブロイラー<br>皮下脂肪を除いたもの<br>揚げ油：なたね油		
11227	0.52	0.17	0.22	0.13	0.02	0.11	-	-	-	-	Tr	Tr	-	4	1	-	120	-	1	-	44	Tr	Tr	0	0	1	0	18	Tr	190	180	16	3	1	Tr	0	0	0	75	4	1	Tr	3	-	4	Tr	21	2	0	0	6	5	2	6	44	別名：ブロイラー<br>廃棄部位： すじ		
11229	0.57	0.20	0.25	0.12	0.01	0.10	-	-	-	-	0	0	-	4	1	-	140	-	1	-	50	Tr	0	0	0	1	0	22	Tr	230	-	-	3	0	0	0	0	0	75	4	0	0	3	-	4	0	17	1	0	0	5	4	1	4	-	別名：ブロイラー<br>すじを除いたもの		
11228	0.80	0.28	0.35	0.18	0.02	0.16	-	-	-	-	0	0	-	6	1	-	200	-	1	-	70	1	0	0	0	1	0	30	Tr	320	-	-	4	0	0	0	0	0	110	5	0	0	4	-	6	0	27	2	0	0	8	6	2	7	-	別名：ブロイラー<br>すじを除いたもの		
11298	4.41	0.58	2.61	1.22	0.30	0.91	-	-	-	-	Tr	1	-	7	2	-	370	-	4	-	150	23	12	7	0	1	0	41	0	2500	2400	140	47	2	7	0	0	0	830	270	0	0	10	-	10	Tr	49	4	0	3	13	11	4	15	140	別名：ブロイラー<br>すじを除いたもの<br>植物油（なたね油）： 4.2 g		
11300	11.66	1.04	7.31	3.31	0.99	2.32	-	-	-	-	1	3	-	11	5	-	640	-	7	-	250	67	38	17	0	1	0	44	0	7100	6800	340	140	6	19	0	0	0	2300	970	0	0	11	-	6	0	31	3	0	0	9	9	3	11	230	別名：ブロイラー<br>すじを除いたもの<br>揚げ油： なたね油		
11299	6.59	0.65	4.07	1.87	0.55	1.32	-	-	-	-	1	1	-	7	3	-	400	-	4	-	160	39	20	9	0	1	0	35	0	3900	3800	190	77	3	10	0	0	0	1300	530	0	0	7	-	6	0	29	3	0	4	9	8	3	9	150	別名：ブロイラー<br>すじを除いたもの<br>揚げ油： なたね油		
11230	10.48	3.28	5.31	1.90	0.13	1.77	-	-	-	-	0	7	-	85	13	-	2400	-	18	-	720	7	0	0	0	19	0	530	15	4700	4400	250	49	0	0	0	0	0	1600	100	0	0	24	-	23	0	81	0	0	0	22	13	0	10	-			
11291	13.09	4.17	6.64	2.29	0.16	2.13	-	-	-	-	0	9	-	110	17	-	3100	-	23	-	920	9	0	0	0	24	0	670	21	5900	5500	310	62	6	0	0	0	0	1900	120	0	0	28	-	27	0	97	5	0	0	26	16	6	11	-			
11231	12.58	3.86	6.46	2.27	0.19	2.07	-	-	-	-	0	0	-	100	5	-	2900	-	0	-	860	19	-	-	-	26	0	860	11	5400	-	-	110	2	0	-	-	-	1900	82	-	18	21	-	22	4	150	39	-	-	-	17	0	31	60	別名： はつ		
11232	1.79	0.72	0.44	0.63	0.25	0.38	-	-	-	-	0	0	-	5	Tr	-	390	-	4	-	320	3	-	-	-	0	0	33	Tr	390	-	-	9	0	8	-	-	-	240	4	-	2	4	-	18	0	120	38	-	-	-	22	0	180	18	別名： レバー		
11233	1.13	0.40	0.49	0.24	0.04	0.20	-	-	-	-	0	0	-	9	Tr	-	280	-	Tr	-	110	2	-	-	-	1	0	56	1	410	-	-	8	0	8	-	-	-	160	5	-	1	4	-	7	0	29	5	-	-	-	8	0	18	19	別名： 砂ぎも		
11234	44.66	14.85	23.50	6.31	0.28	6.03	-	-	-	-	0	0	-	400	45	-	12000	-	77	-	2800	26	0	0	0	100	0	2900	70	20000	-	-	210	0	0	0	0	0	5800	280	0	0	77	-	57	0	100	0	0	0	0	0	0	0	-	皮下脂肪を含んだもの		
11235	48.07	16.30	25.23	6.54	0.29	6.25	-	-	-	-	0	0	-	420	48	-	13000	-	82	-	3100	29	0	0	0	110	0	3200	71	22000	-	-	210	0	0	0	0	0	6000	290	0	0	77	-	56	0	110	0	0	0	0	0	0	0	-	皮下脂肪を含んだもの		
11236	0.24	0.09	0.12	0.03	Tr	0.03	-	-	-	-	0	0	-	3	Tr	-	60	-	1	-	25	Tr	0	0	0	Tr	0	12	Tr	100	-	-	2	0	0	0	Tr	0	21	1	0	0	5	-	1	0	3	0	0	0	1	Tr	0	Tr	-	別名： やげん		
11237	7.24	2.08	3.46	1.70	0.10	1.60	-	-	-	-	1	3	-	56	12	-	1600	-	34	-	410	4	2	0	0	11	0	430	11	3000	-	-	29	2	0	0	0	0	1500	68	18	0	8	-	10	1	40	7	0	1	8	7	1	12	-	液汁を含んだもの（液汁 33 %）		
11292	11.73	3.28	6.20	2.26	0.36	1.90	-	-	-	-	0	10	-	76	11	-	2500	-	20	-	620	41	16	9	0	11	0	230	16	5900	5600	250	68	0	0	0	0	0	1800	360	0	0	12	-	9	0	32	0	0	0	8	0	0	0	-			
11293	14.11	3.98	7.12	3.00	0.29	2.71	-	-	-	-	0	11	-	97	14	-	2900	-	22	-	870	19	7	0	0	17	0	530	17	6500	6200	320	72	0	0	0	0	0	2600	260	0	0	26	-	18	0	66	4	0	0	14	14	5	15	-			
11238	4.23	1.23	1.90	1.09	0.05	1.04	-	-	-	-	0	0	-	13	2	-	790	-	5	-	420	4	0	0	0	12	0	300	0	1600	-	-	8	0	0	0	0	0	800	10	0	0	15	-	10	0	180	4	0	0	26	26	0	11	-	試料： 冷凍品		
11240	0.66	0.21	0.18	0.26	0.02	0.24	-	-	-	-	0	0	-	4	1	-	120	-	2	-	90	1	0	0	0	5	0	10	Tr	170	-	-	2	0	0	0	0	0	170	5	0	0	4	-	3	0	50	1	0	0	8	5	0	11	-	試料： 冷凍品<br>皮下脂肪を除いたもの		
11241	0.55	0.11	0.12	0.32	0.24	0.08	-	-	-	-	0	Tr	-	2	1	-	44	-	6	-	55	1	1	1	0	0	0	5	2	110	-	-	2	0	0	0	0	0	77	240	0	0	0	-	0	0	0	0	0	0	0	0	0	0	-			
11242	0.22	0.07	0.06	0.09	0.06	0.03	-	-	-	-	0	0	-	1	1	-	46	-	1	-	17	0	0	0	0	1	0	6	1	47	-	-	2	0	0	0	0	0	21	1	0	0	2	-	2	1	6	17	0	0	0	8	0	37	-	試料： うしがえる､冷凍品		
11243	11.44	2.66	5.43	3.36	2.32	1.02	-	-	-	-	0	0	-	250	26	-	1800	-	65	-	530	21	0	0	0	15	0	720	28	3600	-	-	600	450	33	22	0	0	910	550	0	64	20	-	0	43	89	630	31	0	0	140	0	860	-	甲殻、頭部、脚、内臓、皮等を除いたもの		
11244	6.45	2.45	2.61	1.39	0.51	0.88	-	-	-	-	8	110	-	240	7	-	1600	-	20	-	400	20	5	0	0	5	0	210	10	2400	-	-	16	4	0	0	0	0	870	500	0	0	3	-	0	0	9	12	0	0	0	0	0	0	-	原材料： 主として地ばち （くろすずめばち）の幼虫		
12020	12.89	3.06	8.19	1.64	0.24	1.40	-	-	-	-	0	16	-	62	6	-	2300	-	16	-	670	0	0	0	0	8	0	430	20	7700	-	-	70	0	0	0	0	0	970	87	18	22	67	-	34	0	250	8	0	0	0	41	55	81	-	廃棄部位： 泥状物及び卵殻（卵殻： 15 %）		
12001	10.05	3.60	4.54	1.92	0.21	1.71	-	-	-	-	0	0	-	37	8	-	2600	-	26	-	930	0	0	0	0	7	0	250	21	4200	-	-	22	0	0	3	0	0	1400	33	0	0	14	-	19	0	210	0	0	0	56	14	0	160	-	廃棄部位： 付着卵白を含む卵殻（卵殻： 13 %）<br>卵黄：卵白＝ 38：62		
12002	10.20	3.87	4.73	1.61	0.33	1.27	-	-	-	-	-	-	-	55	6	-	2700	-	26	-	1000	14	-	-	-	8	-	490	6	4200	-	-	28	-	0	-	-	-	1100	31	-	1	1	-	8	-	130	34	-	-	-	24	-	240	4	廃棄部位： 付着卵白を含む卵殻（卵殻： 12 %）<br>卵黄：卵白＝ 38：62		
12003	11.39	4.24	5.36	1.79	0.35	1.45	-	-	-	-	0	1	-	60	13	-	2900	-	45	-	1200	4	0	0	0	11	0	540	19	4800	-	-	32	0	0	0	0	0	1200	35	31	0	5	-	13	0	160	28	0	0	5	20	5	260	-	液汁を除いたもの		
12004	8.87	3.12	4.32	1.43	0.11	1.32	-	-	-	-	0	1	-	34	8	-	2300	-	16	-	780	4	0	0	0	6	0	240	13	4000	3900	170	28	0	0	0	0	0	1100	29	0	0	13	-	18	0	170	1	0	0	13	7	46	72	160	廃棄部位： 卵殻（付着卵白を含む）<br>付着卵白を含まない卵殻：13％<br>卵黄：卵白＝32：68<br>試料：通常の鶏卵（栄養成分が増減されていないもの		
12005	8.58	3.04	4.15	1.40	0.10	1.29	-	-	-	-	0	1	-	33	8	-	2200	-	16	-	750	4	0	0	0	6	0	230	12	3900	3700	170	27	0	0	0	0	0	1000	29	0	0	12	-	18	0	160	1	0	0	12	7	47	68	160	廃棄部位：卵殻<br>卵黄：卵白＝31：69<br>試料：通常の鶏卵（栄養成分が増減されていないもの）		
12006	9.24	3.21	4.17	1.86	0.18	1.68	-	-	-	-	0	0	-	40	9	-	2300	-	24	-	810	0	0	0	0	6	0	210	15	3900	-	-	22	0	0	0	0	0	1500	49	0	0	19	-	17	0	170	0	0	0	11	8	0	130	-			
12021	14.78	3.81	7.89	3.08	0.58	2.50	-	-	-	-	1	2	-	39	10	-	2700	-	20	-	990	36	14	7	0	6	0	280	15	7500	7200	330	84	2	9	0	0	0	2200	490	0	0	17	-	18	0	190	1	0	0	13	7	53	76	250	植物油（なたね油）<br>試料：通常の鶏卵（栄養成分が増減されていないもの）、栄養強化卵		
12022	13.95	3.47	7.53	2.95	0.57	2.38	-	-	-	-	0	2	-	35	9	-	2500	-	19	-	850	32	13	5	0	6	0	270	16	7200	6800	330	77	0	8	0	0	0	2100	480	0	0	15	-	16	0	180	0	0	0	16	9	47	84	230	別名：スクランブルエッグ<br>植物油（なたね油）<br>試料：通常の鶏卵（栄養成分が増減されていないもの）、栄養強化卵		
12023	28.56	4.71	16.95	6.89	1.78	5.12	-	-	-	-	2	3	-	45	14	-	3300	-	27	-	1200	110	50	24	0	6	0	310	24	16000	16000	720	230	7	27	0	0	0	4800	1700	0	0	25	-	17	0	200	0	0	0	13	8	53	77	440	植物油（なたね油）<br>試料：通常の鶏卵（栄養成分が増減されていないもの）、栄養強化卵		
12007	8.70	2.97	4.06	1.68	0.18	1.50	-	-	-	-	0	Tr	-	24	8	-	2100	-	35	-	800	3	0	0	0	6	0	240	14	3800	-	-	29	0	0	0	0	0	1300	34	0	0	13	-	17	0	180	5	0	0	13	8	22	130	-			
12008	8.53	2.96	4.17	1.40	0.09	1.30	-	-	-	-	0	0	-	33	6	-	2100	-	23	-	800	2	0	0	0	6	0	210	21	3900	-	-	27	0	0	0	0	0	1100	24	8	3	12	-	16	0	170	Tr	0	0	0	6	40	61	-	試料： 冷凍品		
12009	(33.73)	(12.29)	(15.32)	(6.12)	(0.29)	(5.84)	-	-	-	-	(0)	(0)	-	(140)	(21)	-	(9000)	-	(68)	-	(3000)	(11)	(4)	(0)	(0)	(31)	(0)	(1100)	(63)	(14000)	-	-	(100)	(0)	(0)	(0)	(0)	(0)	(4800)	(90)	(42)	(12)	(56)	(0)	(74)	(0)	(700)	(0)	(0)	(0)	(0)	(26)	(200)	(160)	-	12013乾燥卵黄と12016乾燥卵白から推計		
12010	26.93	9.39	13.00	4.54	0.35	4.19	-	-	-	-	0	3	-	100	26	-	6800	-	52	-	2400	12	0	0	0	20	0	770	41	12000	11000	530	86	0	0	0	0	0	3400	97	0	0	39	-	53	0	520	3	0	0	38	21	150	230	500	試料：通常の鶏卵（栄養成分が増減されていないもの）		
12011	26.40	9.18	12.77	4.45	0.33	4.13	-	-	-	-	0	2	-	94	25	-	6600	-	54	-	2400	12	0	0	0	18	0	710	40	12000	11000	520	85	0	0	0	0	0	3300	91	0	0	38	-	50	0	510	3	0	0	37	19	140	210	490	試料：通常の鶏卵（栄養成分が増減されていないもの）		
12012	19.16	6.53	8.99	3.63	0.28	3.36	-	-	-	-	0	4	-	91	15	-	4600	-	50	-	1700	5	3	0	0	14	0	450	37	8400	-	-	55	0	0	0	0	0	2800	63	18	5	31	-	35	0	390	3	0	0	0	15	81	190	-	試料： 冷凍品		
12013	50.53	18.41	22.95	9.17	0.43	8.74	-	-	-	-	0	0	-	200	31	-	14000	-	100	-	4600	16	6	0	0	47	0	1600	94	21000	-	-	160	0	0	0	0	0	7100	130	64	18	84	-	110	0	1100	0	0	0	0	39	300	240	-			
12014	0.01	Tr	Tr	Tr	0	Tr	-	-	-	-	0	0	-	0	0	-	3	-	0	-	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	-	0	0	Tr	0	0	0	0	0	0	Tr	1	試料：通常の鶏卵（栄養成分が増減されていないもの）		
12015	0.04	0.01	0.02	0.01	0	0.01	-	-	-	-	0	0	-	Tr	0	-	8	-	0	-	3	0	0	0	0	0	0	1	0	21	21	1	0	Tr	0	0	0	0	5	0	0	0	0	-	0	0	Tr	0	0	0	0	0	0	Tr	1	試料：通常の鶏卵（栄養成分が増減されていないもの）		
12016	0.30	0.10	0.15	0.05	Tr	0.05	-	-	-	-	0	Tr	-	1	Tr	-	71	-	1	-	26	Tr	0	0	0	Tr	0	8	1	130	-	-	1	0	0	0	0	0	39	1	Tr	0	1	-	1	0	7	Tr	0	0	0	Tr	1	3	-			
12017	(4.34)	(1.53)	(2.10)	(0.71)	(0.05)	(0.65)	(0)	(0)	(0)	(0)	(0)	(Tr)	(0)	(17)	(4)	(0)	(1100)	(0)	(8)	(0)	(380)	(2)	(0)	(0)	(0)	(3)	(0)	(120)	(6)	(2000)	(1900)	(85)	(14)	(0)	(0)	(0)	(0)	(0)	(530)	(15)	(0)	(0)	(6)	(0)	(9)	(0)	(82)	(Tr)	(0)	(0)	(6)	(4)	(24)	(34)	(81)	原材料配合割合から推計		
12018	(7.71)	(2.59)	(3.70)	(1.42)	(0.13)	(1.29)	(0)	(0)	(0)	(0)	(0)	(1)	(0)	(28)	(7)	(0)	(1900)	(0)	(13)	(0)	(640)	(6)	(2)	(1)	(0)	(5)	(0)	(190)	(10)	(3500)	(3100)	(140)	(27)	(Tr)	(Tr)	(0)	(0)	(0)	(1100)	(67)	(0)	(0)	(10)	(0)	(15)	(0)	(130)	(1)	(0)	(0)	(10)	(6)	(39)	(56)	(130)	原材料配合割合から推計		
12019	(7.63)	(2.65)	(3.68)	(1.30)	(0.11)	(1.20)	(0)	(0)	(0)	(0)	(0)	(1)	(0)	(29)	(7)	(0)	(1900)	(0)	(14)	(0)	(650)	(4)	(1)	(Tr)	(0)	(5)	(0)	(200)	(11)	(3400)	(3200)	(150)	(25)	(Tr)	(Tr)	(0)	(0)	(0)	(980)	(41)	(0)	(0)	(11)	(0)	(15)	(0)	(140)	(1)	(0)	(0)	(11)	(6)	(41)	(59)	(140)	原材料配合割合から推計		
13001	4.76	3.46	1.11	0.18	0.02	0.16	170	110	-	68	150	170	-	520	47	0	1500	0	26	0	730	10	0	0	10	26	0	52	0	1000	-	-	5	0	0	-	0	-	160	21	0	0	0	-	0	0	0	0	-	0	-	0	0	0	-	未殺菌のもの		
13002	3.57	2.36	1.06	0.15	0.02	0.13	72	46	-	27	62	73	-	330	38	17	1200	9	26	20	470	6	1	Tr	6	25	0	57	11	950	-	-	8	0	0	-	0	-	110	15	5	0	1	-	6	0	7	1	-	0	-	2	0	0	-	未殺菌のもの		
13003	3.32	2.33	0.87	0.12	0.02	0.10	120	79	1	46	99	110	3	360	38	18	1000	9	20	17	400	6	3	2	10	32	0	49	9	760	-	-	8	1	0	0	0	0	88	13	0	Tr	1	-	4	1	6	1	0	0	0	2	0	Tr	-			
13006	0.07	0.05	0.02	Tr	0	Tr	1	1	-	Tr	1	2	-	7	1	Tr	23	Tr	Tr	Tr	8	Tr	0	0	1	1	0	1	Tr	15	-	-	0	0	0	-	0	-	2	Tr	0	0	0	-	Tr	0	Tr	0	-	0	-	0	0	0	-			
